date|close_price
2015-01-02|2058.19995117
2015-01-05|2020.57995605
2015-01-06|2002.60998535
2015-01-07|2025.90002441
2015-01-08|2062.13989258
2015-01-09|2044.81005859
2015-01-12|2028.26000977
2015-01-13|2023.0300293
2015-01-14|2011.27001953
2015-01-15|1992.67004395
2015-01-16|2019.42004395
2015-01-20|2022.55004883
2015-01-21|2032.11999512
2015-01-22|2063.14990234
2015-01-23|2051.82006836
2015-01-26|2057.09008789
2015-01-27|2029.55004883
2015-01-28|2002.16003418
2015-01-29|2021.25
2015-01-30|1994.98999023
2015-02-02|2020.84997559
2015-02-03|2050.0300293
2015-02-04|2041.51000977
2015-02-05|2062.52001953
2015-02-06|2055.4699707
2015-02-09|2046.73999023
2015-02-10|2068.59008789
2015-02-11|2068.5300293
2015-02-12|2088.47998047
2015-02-13|2096.98999023
2015-02-17|2100.34008789
2015-02-18|2099.67993164
2015-02-19|2097.44995117
2015-02-20|2110.30004883
2015-02-23|2109.65991211
2015-02-24|2115.47998047
2015-02-25|2113.86010742
2015-02-26|2110.73999023
2015-02-27|2104.5
2015-03-02|2117.38989258
2015-03-03|2107.7800293
2015-03-04|2098.5300293
2015-03-05|2101.04003906
2015-03-06|2071.26000977
2015-03-09|2079.42993164
2015-03-10|2044.16003418
2015-03-11|2040.23999023
2015-03-12|2065.94995117
2015-03-13|2053.39990234
2015-03-16|2081.18994141
2015-03-17|2074.2800293
2015-03-18|2099.5
2015-03-19|2089.27001953
2015-03-20|2108.10009766
2015-03-23|2104.41992188
2015-03-24|2091.5
2015-03-25|2061.05004883
2015-03-26|2056.14990234
2015-03-27|2061.02001953
2015-03-30|2086.23999023
2015-03-31|2067.88989258
2015-04-01|2059.68994141
2015-04-02|2066.95996094
2015-04-06|2080.62011719
2015-04-07|2076.33007812
2015-04-08|2081.89990234
2015-04-09|2091.17993164
2015-04-10|2102.06005859
2015-04-13|2092.42993164
2015-04-14|2095.84008789
2015-04-15|2106.62988281
2015-04-16|2104.98999023
2015-04-17|2081.17993164
2015-04-20|2100.39990234
2015-04-21|2097.29003906
2015-04-22|2107.95996094
2015-04-23|2112.92993164
2015-04-24|2117.68994141
2015-04-27|2108.91992188
2015-04-28|2114.76000977
2015-04-29|2106.85009766
2015-04-30|2085.51000977
2015-05-01|2108.29003906
2015-05-04|2114.48999023
2015-05-05|2089.45996094
2015-05-06|2080.14990234
2015-05-07|2088.0
2015-05-08|2116.10009766
2015-05-11|2105.33007812
2015-05-12|2099.12011719
2015-05-13|2098.47998047
2015-05-14|2121.10009766
2015-05-15|2122.72998047
2015-05-18|2129.19995117
2015-05-19|2127.83007812
2015-05-20|2125.85009766
2015-05-21|2130.82006836
2015-05-22|2126.06005859
2015-05-26|2104.19995117
2015-05-27|2123.47998047
2015-05-28|2120.79003906
2015-05-29|2107.38989258
2015-06-01|2111.72998047
2015-06-02|2109.60009766
2015-06-03|2114.07006836
2015-06-04|2095.84008789
2015-06-05|2092.83007812
2015-06-08|2079.2800293
2015-06-09|2080.14990234
2015-06-10|2105.19995117
2015-06-11|2108.86010742
2015-06-12|2094.11010742
2015-06-15|2084.42993164
2015-06-16|2096.29003906
2015-06-17|2100.43994141
2015-06-18|2121.23999023
2015-06-19|2109.98999023
2015-06-22|2122.85009766
2015-06-23|2124.19995117
2015-06-24|2108.58007812
2015-06-25|2102.31005859
